question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_target_zone,trace_clog_location,trace_gate_state,trace_bubble_position,trace_satellite_side,trace_fluorescent_count
raw_q_623aba7ab49ebd,raw_mf_00463,images/raw_mf_00463.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,A,hard,crowded,compact,dense_debris,inlet,junction,junction,lower,downstream,0
raw_q_2ac230648c8953,raw_mf_00464,images/raw_mf_00464.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,C,medium,crowded,compact,standard,inlet,junction,inlet,lower,upstream,4
raw_q_54e79819ce4535,raw_mf_00464,images/raw_mf_00464.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,crowded,compact,standard,inlet,junction,inlet,lower,upstream,4
raw_q_497fb9763b6276,raw_mf_00464,images/raw_mf_00464.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,D,medium,crowded,compact,standard,inlet,junction,inlet,lower,upstream,4
raw_q_e7c938eeefd920,raw_mf_00465,images/raw_mf_00465.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,medium,low_contrast,standard,standard,lower,lower,inlet,none,not_visible,2
raw_q_f52dc563b770cb,raw_mf_00465,images/raw_mf_00465.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,medium,low_contrast,standard,standard,lower,lower,inlet,none,not_visible,2
raw_q_ef4721307d65b3,raw_mf_00465,images/raw_mf_00465.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,medium,low_contrast,standard,standard,lower,lower,inlet,none,not_visible,2
raw_q_c3e3fc17fee81a,raw_mf_00466,images/raw_mf_00466.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,hard,crowded,standard,partial_occlusion,inlet,lower,junction,lower,downstream,2
raw_q_07b894d9375cfe,raw_mf_00466,images/raw_mf_00466.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,B,hard,crowded,standard,partial_occlusion,inlet,lower,junction,lower,downstream,2
raw_q_769adf81821156,raw_mf_00466,images/raw_mf_00466.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,D,hard,crowded,standard,partial_occlusion,inlet,lower,junction,lower,downstream,2
raw_q_f2f17c95b03efb,raw_mf_00467,images/raw_mf_00467.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,D,medium,low_contrast,standard,dense_debris,center,lower,junction,none,upstream,1
raw_q_067d6cb4996ed3,raw_mf_00467,images/raw_mf_00467.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,medium,low_contrast,standard,dense_debris,center,lower,junction,none,upstream,1
raw_q_90d47ded070724,raw_mf_00467,images/raw_mf_00467.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,A,medium,low_contrast,standard,dense_debris,center,lower,junction,none,upstream,1
raw_q_c4f45f87326f59,raw_mf_00468,images/raw_mf_00468.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,D,hard,noisy,wide,dense_debris,upper,none,upper,none,upstream,3
raw_q_36857b9ad5d4de,raw_mf_00468,images/raw_mf_00468.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,hard,noisy,wide,dense_debris,upper,none,upper,none,upstream,3
raw_q_2858ba64a55f09,raw_mf_00468,images/raw_mf_00468.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,hard,noisy,wide,dense_debris,upper,none,upper,none,upstream,3
raw_q_d405f3c5ade923,raw_mf_00469,images/raw_mf_00469.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,B,hard,crowded,standard,dim_fluorescence,center,none,upper,none,both,1
raw_q_2f36b61a85c855,raw_mf_00469,images/raw_mf_00469.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,C,hard,crowded,standard,dim_fluorescence,center,none,upper,none,both,1
raw_q_c9ab12732889c3,raw_mf_00469,images/raw_mf_00469.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,hard,crowded,standard,dim_fluorescence,center,none,upper,none,both,1
raw_q_1655079ad92a15,raw_mf_00470,images/raw_mf_00470.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,medium,crowded,standard,standard,inlet,none,upper,none,both,1
raw_q_ec5114a70600ef,raw_mf_00470,images/raw_mf_00470.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,medium,crowded,standard,standard,inlet,none,upper,none,both,1
raw_q_9f15c45c58ed36,raw_mf_00470,images/raw_mf_00470.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,medium,crowded,standard,standard,inlet,none,upper,none,both,1
raw_q_ef9e5fe240e0c9,raw_mf_00471,images/raw_mf_00471.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,medium,noisy,wide,dim_fluorescence,upper,inlet,junction,junction,not_visible,2
raw_q_c8d0ed86ef6301,raw_mf_00471,images/raw_mf_00471.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,B,medium,noisy,wide,dim_fluorescence,upper,inlet,junction,junction,not_visible,2
raw_q_604d7f7dfff22e,raw_mf_00471,images/raw_mf_00471.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,medium,noisy,wide,dim_fluorescence,upper,inlet,junction,junction,not_visible,2
raw_q_c7fc2ccbe8bb92,raw_mf_00472,images/raw_mf_00472.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,medium,clear,compact,standard,lower,none,lower,lower,not_visible,0
raw_q_cea94628266d15,raw_mf_00472,images/raw_mf_00472.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,medium,clear,compact,standard,lower,none,lower,lower,not_visible,0
raw_q_614f9dad4d0607,raw_mf_00472,images/raw_mf_00472.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,D,medium,clear,compact,standard,lower,none,lower,lower,not_visible,0
raw_q_50843ee050eac7,raw_mf_00473,images/raw_mf_00473.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,easy,clear,standard,dense_debris,upper,inlet,inlet,none,downstream,1
raw_q_b8aa31ac683ea5,raw_mf_00473,images/raw_mf_00473.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,easy,clear,standard,dense_debris,upper,inlet,inlet,none,downstream,1
raw_q_1025b02bf5b4fe,raw_mf_00473,images/raw_mf_00473.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,B,easy,clear,standard,dense_debris,upper,inlet,inlet,none,downstream,1
raw_q_e19ba64cc5fb9e,raw_mf_00474,images/raw_mf_00474.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,medium,clear,standard,standard,inlet,none,junction,junction,upstream,2
raw_q_4595b97c8014c7,raw_mf_00474,images/raw_mf_00474.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,medium,clear,standard,standard,inlet,none,junction,junction,upstream,2
raw_q_a23849453ff571,raw_mf_00474,images/raw_mf_00474.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,B,medium,clear,standard,standard,inlet,none,junction,junction,upstream,2
raw_q_59c3f2febf37cf,raw_mf_00475,images/raw_mf_00475.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,D,easy,clear,standard,standard,upper,none,lower,none,upstream,1
raw_q_710c61a7324a73,raw_mf_00475,images/raw_mf_00475.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,easy,clear,standard,standard,upper,none,lower,none,upstream,1
raw_q_55c2bd216dac27,raw_mf_00475,images/raw_mf_00475.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,easy,clear,standard,standard,upper,none,lower,none,upstream,1
raw_q_a0797fb1bb72af,raw_mf_00476,images/raw_mf_00476.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,B,medium,clear,compact,dim_fluorescence,lower,inlet,inlet,upper,downstream,0
raw_q_de0e83e000bccd,raw_mf_00476,images/raw_mf_00476.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,medium,clear,compact,dim_fluorescence,lower,inlet,inlet,upper,downstream,0
raw_q_23757e74842011,raw_mf_00476,images/raw_mf_00476.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,A,medium,clear,compact,dim_fluorescence,lower,inlet,inlet,upper,downstream,0
raw_q_1f373f306c70af,raw_mf_00477,images/raw_mf_00477.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,B,medium,clear,compact,partial_occlusion,lower,inlet,lower,none,not_visible,4
raw_q_7ffaf36bcb9c1c,raw_mf_00477,images/raw_mf_00477.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,D,medium,clear,compact,partial_occlusion,lower,inlet,lower,none,not_visible,4
raw_q_297b5e5f7f99ad,raw_mf_00477,images/raw_mf_00477.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,medium,clear,compact,partial_occlusion,lower,inlet,lower,none,not_visible,4
raw_q_84361a65f70644,raw_mf_00478,images/raw_mf_00478.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,C,easy,clear,standard,standard,lower,junction,inlet,none,not_visible,4
raw_q_38c2fd78c515ca,raw_mf_00478,images/raw_mf_00478.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,easy,clear,standard,standard,lower,junction,inlet,none,not_visible,4
raw_q_6f5b5095b69636,raw_mf_00478,images/raw_mf_00478.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,easy,clear,standard,standard,lower,junction,inlet,none,not_visible,4
raw_q_89645c202cfc22,raw_mf_00479,images/raw_mf_00479.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,C,easy,clear,standard,standard,lower,none,upper,junction,upstream,0
raw_q_7d972498451348,raw_mf_00479,images/raw_mf_00479.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,A,easy,clear,standard,standard,lower,none,upper,junction,upstream,0
raw_q_026cf5ee30ca84,raw_mf_00479,images/raw_mf_00479.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,easy,clear,standard,standard,lower,none,upper,junction,upstream,0
raw_q_8a2e2df393754a,raw_mf_00480,images/raw_mf_00480.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,easy,clear,compact,dim_fluorescence,lower,junction,upper,lower,not_visible,1
raw_q_a4849e136a10ec,raw_mf_00480,images/raw_mf_00480.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,C,easy,clear,compact,dim_fluorescence,lower,junction,upper,lower,not_visible,1
raw_q_c18a3767c49442,raw_mf_00480,images/raw_mf_00480.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,easy,clear,compact,dim_fluorescence,lower,junction,upper,lower,not_visible,1
raw_q_a58a3282927a03,raw_mf_00481,images/raw_mf_00481.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,medium,clear,wide,standard,upper,none,upper,none,downstream,2
raw_q_f4edb47ea8abc1,raw_mf_00481,images/raw_mf_00481.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,medium,clear,wide,standard,upper,none,upper,none,downstream,2
raw_q_d96f1b92647218,raw_mf_00481,images/raw_mf_00481.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,medium,clear,wide,standard,upper,none,upper,none,downstream,2
raw_q_a4cc184d7c3ea7,raw_mf_00482,images/raw_mf_00482.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,C,medium,clear,compact,standard,center,junction,inlet,upper,downstream,3
raw_q_8083cfb7da6e67,raw_mf_00482,images/raw_mf_00482.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,clear,compact,standard,center,junction,inlet,upper,downstream,3
raw_q_366290e0466667,raw_mf_00482,images/raw_mf_00482.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,D,medium,clear,compact,standard,center,junction,inlet,upper,downstream,3
raw_q_f683732b70ab99,raw_mf_00483,images/raw_mf_00483.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,medium,low_contrast,standard,standard,upper,none,inlet,junction,both,2
raw_q_45d354f64a7c02,raw_mf_00483,images/raw_mf_00483.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,low_contrast,standard,standard,upper,none,inlet,junction,both,2
raw_q_4e3ae553d2fa81,raw_mf_00483,images/raw_mf_00483.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,medium,low_contrast,standard,standard,upper,none,inlet,junction,both,2
